business_name;rank;review_count;categories;rating;address;longitude;latitude;price_range;url
Fairland Community Hospital;25;;Hospitals;0;13500 N Kendall Dr Miami, FL 33186;25.6847864;-80.4139285;0;https://www.yelp.com/biz/fairland-community-hospital-miami
Aventura Hospital & Medical Center;26;74;Medical Centers,Hospitals;2.0;20900 Biscayne Blvd Aventura, FL 33180;25.96994;-80.14533;0;https://www.yelp.com/biz/aventura-hospital-and-medical-center-aventura
Miami Children’s Hospital Ambulatory Surgery Center;27;2;Hospitals;5.0;800 SW 108th Ave Miami, FL 33174;25.7608344485669;-80.3716791625376;0;https://www.yelp.com/biz/miami-childrens-hospital-ambulatory-surgery-center-miami
Memorial Regional Hospital;28;64;Hospitals;2.5;3501 Johnson St Hollywood, FL 33021;26.0189172;-80.1797209;0;https://www.yelp.com/biz/memorial-regional-hospital-hollywood-3
Larkin Community Hospital Palm Springs Campus;29;9;Hospitals;2.5;1475 W 49th St Hialeah, FL 33012;25.868555;-80.312223;0;https://www.yelp.com/biz/larkin-community-hospital-palm-springs-campus-hialeah
Memorial Regional Hospital South;30;7;Hospitals;3.5;3600 Washington St Hollywood, FL 33021;26.0020233;-80.179854;0;https://www.yelp.com/biz/memorial-regional-hospital-south-hollywood
Kindred Hospital South Florida - Coral Gables;31;2;Hospitals,Occupational Therapy,Physical Therapy;1.5;5190 SW Eighth St Coral Gables, FL 33134;25.763645;-80.278789;0;https://www.yelp.com/biz/kindred-hospital-south-florida-coral-gables-coral-gables
Jackson Memorial;32;;Hospitals;0;50 NE 9th St Miami, FL 33132;25.78236;-80.193053;0;https://www.yelp.com/biz/jackson-memorial-miami-2
Mercy Cardiovascular Institute;33;1;Hospitals;5.0;3663 S Miami Ave Miami, FL 33133;25.7400472;-80.2138245;0;https://www.yelp.com/biz/mercy-cardiovascular-institute-miami
Memorial Hospital Pembroke;34;16;Hospitals;3.0;7800 Sheridan St Pembroke Pines, FL 33024;26.0296726;-80.2456615;0;https://www.yelp.com/biz/memorial-hospital-pembroke-pembroke-pines
Mercy Outpatient Center;35;1;Hospitals;4.0;3641 S Miami Ave Miami, FL 33133;25.7413912;-80.2143364;0;https://www.yelp.com/biz/mercy-outpatient-center-miami
Baptist Health South Florida;36;2;Hospitals;2.5;6200 SW 73rd St South Miami, FL 33143;25.7035412;-80.293897;0;https://www.yelp.com/biz/baptist-health-south-florida-south-miami
UHealth Sports Medicine;37;2;Hospitals;1.0;1400 NW 12th Ave First Fl Miami, FL 33125;25.790502;-80.21209;0;https://www.yelp.com/biz/uhealth-sports-medicine-miami
Palmetto General Hospital;38;1;Hospitals;1.0;7160 NW 20th Ave Miami, FL 33147;25.8401559;-80.2303433;0;https://www.yelp.com/biz/palmetto-general-hospital-miami
Lactation Center;39;2;Hospitals;4.0;3659 S Miami Ave Miami, FL 33133;25.7410969;-80.2132014;0;https://www.yelp.com/biz/lactation-center-miami
Jackson Memorial Mental Health;40;1;Hospitals;5.0;1695 NW 9th Ave Miami, FL 33136;25.790743;-80.2095083;0;https://www.yelp.com/biz/jackson-memorial-mental-health-miami
Pharm-Pacc;41;;Hospitals;0;135 San Lorenzo Ave Coral Gables, FL 33146;25.7319712;-80.2575257;0;https://www.yelp.com/biz/pharm-pacc-coral-gables
Jackson Memorial Hospital-Public Health Trust;42;;Hospitals;0;155 S Miami Ave Miami, FL 33130;25.7727364;-80.1933207;0;https://www.yelp.com/biz/jackson-memorial-hospital-public-health-trust-miami-5
Mercy Hospital Medical Partners;43;;Hospitals,Doctors;0;3663 S Miami Ave Miami, FL 33133;25.7406654;-80.2124435;0;https://www.yelp.com/biz/mercy-hospital-medical-partners-miami
University of Miami Hospital;44;;Hospitals;0;1400 NW 12th Ave Miami, FL 33136;25.8552328500829;-80.1963917315128;0;https://www.yelp.com/biz/university-of-miami-hospital-miami-3
Larkin Community Hospital;45;8;Hospitals;2.5;7031 SW 62nd Ave South Miami, FL 33143;25.7055657;-80.2930992;0;https://www.yelp.com/biz/larkin-community-hospital-south-miami
Joe DiMaggio Children’s Hospital;46;24;Hospitals;4.5;1005 Joe Dimaggio Dr Hollywood, FL 33021;26.0193039951586;-80.1784398523468;0;https://www.yelp.com/biz/joe-dimaggio-childrens-hospital-hollywood-2
Baptist Health South Florida;47;;Hospitals;0;6855 Red Rd Coral Gables, FL 33143;25.7056047;-80.2851344;0;https://www.yelp.com/biz/baptist-health-south-florida-coral-gables-2
UHZ Sports Medicine;48;2;Orthopedists,Hospitals,Sports Medicine;5.0;15955 SW 96th St Miami, FL 33196;25.6781979;-80.4558957;0;https://www.yelp.com/biz/uhz-sports-medicine-miami
Select Specialty Hospital-Miami;49;3;Hospitals;3.5;955 NW 3rd St Miami, FL 33128;25.777005;-80.2108496;0;https://www.yelp.com/biz/select-specialty-hospital-miami-miami
Jackson Memorial Hospital-Public Health Trust;50;;Hospitals;0;1695 NW 9th Ave Miami, FL 33136;25.790743;-80.2095083;0;https://www.yelp.com/biz/jackson-memorial-hospital-public-health-trust-miami-6
Specialty Telehealth Services;51;;Hospitals;0;1951 NW 7th Ave Miami, FL 33136;25.7946314;-80.206686;0;https://www.yelp.com/biz/specialty-telehealth-services-miami
Jackson Memorial Hospital-Public Health Trust;52;1;Hospitals;5.0;7867 N Kendall Dr Miami, FL 33156;25.6887333;-80.3205551;0;https://www.yelp.com/biz/jackson-memorial-hospital-public-health-trust-miami-4
Ultrasound and Hospital Service;53;;Hospitals;0;7919 NW 64th St Miami, FL 33166;25.8316708;-80.3260089;0;https://www.yelp.com/biz/ultrasound-and-hospital-service-miami
Healthsouth Doctors’ Hospital;54;;Hospitals;0;15520 NW 2nd Ave Miami, FL 33169;25.91723;-80.2042716;0;https://www.yelp.com/biz/healthsouth-doctors-hospital-miami-2
Baptist Hospital of Miami;55;3;Hospitals;2.0;9035 SW 72nd St Miami, FL 33173;25.702319;-80.34086;0;https://www.yelp.com/biz/baptist-hospital-of-miami-miami-3
Baptist Children’s Hospital;56;;Hospitals;0;9035 SW 72nd St Miami, FL 33173;25.702319;-80.34086;0;https://www.yelp.com/biz/baptist-childrens-hospital-miami-2
Miami Children’s Hospital Early Intervention Prgrm;57;2;Hospitals;5.0;17615 Franjo Rd Palmetto Bay, FL 33157;25.605985;-80.347429;0;https://www.yelp.com/biz/miami-childrens-hospital-early-intervention-prgrm-palmetto-bay
Jackson Memorial Hospital-Public Health Trust;58;;Hospitals;0;1100 NW 71st St Miami, FL 33150;25.8383665;-80.2137154;0;https://www.yelp.com/biz/jackson-memorial-hospital-public-health-trust-miami-3
Bush Nacera MD;59;;Podiatrists,Hospitals,Medical Centers;0;1000 Park Centre Blvd Miami, FL 33169;25.929025;-80.2184599;0;https://www.yelp.com/biz/bush-nacera-md-miami
The Emergency Center in Davie;60;4;Emergency Rooms,Hospitals;3.5;10230 W State Rd 84 Davie, FL 33324;26.105898;-80.285331;0;https://www.yelp.com/biz/the-emergency-center-in-davie-davie
Jmh Health Plan;61;;Hospitals;0;155 S Miami Ave Miami, FL 33130;25.7727364;-80.1933207;0;https://www.yelp.com/biz/jmh-health-plan-miami-2
Miami Cardiac & Vascular Institute;62;;Hospitals,Cardiologists;0;6200 SW 73rd St South Miami, FL 33143;25.7032786;-80.2939055;0;https://www.yelp.com/biz/miami-cardiac-and-vascular-institute-south-miami
Baptist-South Miami Diabetes Care Centers;63;;Hospitals;0;6200 SW 73rd St South Miami, FL 33143;25.7032786;-80.2939055;0;https://www.yelp.com/biz/baptist-south-miami-diabetes-care-centers-south-miami
Children’s Psychiatric Center;64;;Hospitals;0;15490 NW 7th Ave Miami, FL 33169;25.9162694;-80.2122539;0;https://www.yelp.com/biz/childrens-psychiatric-center-miami
Doctors Hospital;65;;Sports Medicine,Hospitals;0;1150 Campo Sano Ave Miami, FL 33146;25.7244098;-80.2747463;0;https://www.yelp.com/biz/doctors-hospital-miami-3
Sprung Charles MD;66;;Doctors,Hospitals;0;1201 NW 16th St Miami, FL 33125;25.7914998;-80.2162924;0;https://www.yelp.com/biz/sprung-charles-md-miami
The Center for Arthritis & Rheumatic Diseases;67;;Hospitals;0;7190 SW 87th Ave Miami, FL 33173;25.7024222865249;-80.3342090182834;0;https://www.yelp.com/biz/the-center-for-arthritis-and-rheumatic-diseases-miami
Jackson Mental Health Hospital;68;;Hospitals;0;1695 NW 9th Ave Miami, FL 33136;25.790599;-80.209437;0;https://www.yelp.com/biz/jackson-mental-health-hospital-miami
Baptist Health Systems;69;;Hospitals;0;5000 University Dr Miami, FL 33146;25.7242938;-80.2742209;0;https://www.yelp.com/biz/baptist-health-systems-miami
Jackson Memeriol Hospital;70;1;Hospitals;4.0;1611 NW 12th Ave Miami, FL 33136;25.7917989;-80.212638;0;https://www.yelp.com/biz/jackson-memeriol-hospital-miami
South Shore Hospital;71;;Hospitals;0;600 Alton Rd Miami Beach, FL 33139;25.775854;-80.1409489;0;https://www.yelp.com/biz/south-shore-hospital-miami-beach
Ameri-Medical Solutions;72;;Hospitals;0;10131 SW 118th Ct Miami, FL 33186;25.673888;-80.387306;0;https://www.yelp.com/biz/ameri-medical-solutions-miami
Miami Cardiac & Vascular Institute;73;;Hospitals,Cardiologists;0;8900 N Kendall Dr Miami, FL 33176;25.6830596;-80.3404522;0;https://www.yelp.com/biz/miami-cardiac-and-vascular-institute-miami
Cheung Herman PHD;74;;Doctors,Hospitals;0;1201 NW 16th St Miami, FL 33125;25.7914998;-80.2162924;0;https://www.yelp.com/biz/cheung-herman-phd-miami
Aventura Breast Diagnostic Center;75;6;Hospitals;3.5;20950 NE 27th Ct Miami, FL 33180;25.9701488;-80.1469513;0;https://www.yelp.com/biz/aventura-breast-diagnostic-center-miami
Maher Kevin J PHD;76;;Doctors,Hospitals;0;1201 NW 16th St Miami, FL 33125;25.7914998;-80.2162924;0;https://www.yelp.com/biz/maher-kevin-j-phd-miami
Diabetes Care Center At Baptist Hospital;77;;Hospitals;0;8940 N Kendall Dr Miami, FL 33176;25.6849503;-80.3411237;0;https://www.yelp.com/biz/diabetes-care-center-at-baptist-hospital-miami
Miami Vascular Institute At Baptist Hospital;78;1;Hospitals;5.0;8900 N Kendall Dr Miami, FL 33176;25.6830596;-80.3404522;0;https://www.yelp.com/biz/miami-vascular-institute-at-baptist-hospital-miami
Altman Donald H MD;79;;Doctors,Hospitals;0;3100 SW 62nd Ave Miami, FL 33155;25.7414669;-80.2940652;0;https://www.yelp.com/biz/altman-donald-h-md-miami
Diabetes Treatment Center At Mercy Hospital;80;;Hospitals;0;3663 S Miami Ave Miami, FL 33133;25.7399069626058;-80.213925;0;https://www.yelp.com/biz/diabetes-treatment-center-at-mercy-hospital-miami
Accountable Care Medical Group;81;;Hospitals;0;6355 NW 36th St Miami, FL 33166;25.8077281;-80.3002757;0;https://www.yelp.com/biz/accountable-care-medical-group-miami-3
Universty of Mmi Hsptl & Clncs Sylvstr Cmprhnsve C;82;;Hospitals;0;1475 NW 12th Ave Miami, FL 33136;25.7888532;-80.2141799;0;https://www.yelp.com/biz/universty-of-mmi-hsptl-and-clncs-sylvstr-cmprhnsve-c-miami
Baptist Health-Ams;83;;Hospitals;0;8940 N Kendall Dr Miami, FL 33176;25.688044;-80.338238;0;https://www.yelp.com/biz/baptist-health-ams-miami-2
Jackson Memorial Foundation;84;;Hospitals;0;901 NW 17th St Miami, FL 33136;25.7919208;-80.2107188;0;https://www.yelp.com/biz/jackson-memorial-foundation-miami
Worton Stanley I MD;85;;Doctors,Hospitals;0;1400 NW 12th Ave Miami, FL 33136;25.7885031;-80.2158347;0;https://www.yelp.com/biz/worton-stanley-i-md-miami
Orthopedic Center at Jackson South;86;;Hospitals;0;9380 SW 150th St Miami, FL 33176;25.6303666;-80.3457383;0;https://www.yelp.com/biz/orthopedic-center-at-jackson-south-miami
Peter Garnet MD;87;;Doctors,Hospitals;0;1201 NW 16th St Miami, FL 33125;25.7914998;-80.2162924;0;https://www.yelp.com/biz/peter-garnet-md-miami
Alsac St Jude’s Children Research Hospital;88;;Hospitals;0;5201 Blue Lagoon Dr Miami, FL 33126;25.7832273;-80.2814105;0;https://www.yelp.com/biz/alsac-st-judes-children-research-hospital-miami
Jackson South Communtiy Hospital;89;1;Hospitals;1.0;9333 SW 152nd St Palmetto Bay, FL 33157;25.6298076;-80.3446013;0;https://www.yelp.com/biz/jackson-south-communtiy-hospital-palmetto-bay
Anne Bates Leach Eye Hospital;90;;Hospitals;0;900 NW 17th St Miami, FL 33136;25.7909979;-80.2106781;0;https://www.yelp.com/biz/anne-bates-leach-eye-hospital-miami
South Miami Hospital Out-Patient Pharmacy;91;;Hospitals;0;6200 SW 73rd St South Miami, FL 33143;25.7032786;-80.2939055;0;https://www.yelp.com/biz/south-miami-hospital-out-patient-pharmacy-south-miami
Krauthamer Dan MD Faac;92;;Hospitals;0;7400 SW 62nd Ave Miami, FL 33143;25.701502;-80.294517;0;https://www.yelp.com/biz/krauthamer-dan-md-faac-miami
Benedetto Pasquale MD;93;;Hospitals;0;1475 NW 12th Ave Miami, FL 33136;25.7888532;-80.2141799;0;https://www.yelp.com/biz/benedetto-pasquale-md-miami
First Capital Hospital;94;;Hospitals;0;1111 Lincoln Rd Miami Beach, FL 33139;25.7903731;-80.1409938;0;https://www.yelp.com/biz/first-capital-hospital-miami-beach
Pan American Hospital;95;;Hospitals;0;599 NW 7th St Miami, FL 33136;25.7799483;-80.2108976;0;https://www.yelp.com/biz/pan-american-hospital-miami-3
Baptist Hospital Physician Referral Service;96;;Doctors,Hospitals;0;8900 N Kendall Dr Miami, FL 33176;25.6830596;-80.3404522;0;https://www.yelp.com/biz/baptist-hospital-physician-referral-service-miami
Highland Park Pavilin Jcksn Mmrl Mntl Hlth Hsptl C;97;1;Hospitals;1.0;1660 NW 7th Ct Miami, FL 33136;25.7911289;-80.2083449;0;https://www.yelp.com/biz/highland-park-pavilin-jcksn-mmrl-mntl-hlth-hsptl-c-miami
Healthier Florida;98;;Hospitals;0;7867 N Kendall Dr Miami, FL 33156;25.6887333;-80.3205551;0;https://www.yelp.com/biz/healthier-florida-miami
Green Barth A MD;99;;Hospitals;0;1095 NW 14th Ter Miami, FL 33136;25.7887365;-80.2121459;0;https://www.yelp.com/biz/green-barth-a-md-miami
Lundy Donna S MA Ccc;100;;Hospitals;0;1666 NW 10th Ave Miami, FL 33136;25.7901038;-80.2111453;0;https://www.yelp.com/biz/lundy-donna-s-ma-ccc-miami
Hca Highland Park General Hospital;101;;Hospitals;0;1660 NW 7th Ct Miami, FL 33136;25.7911289;-80.2083449;0;https://www.yelp.com/biz/hca-highland-park-general-hospital-miami
Jackson Memorial Hospital-Public Health Trust;102;;Hospitals;0;14701 NW 27th Ave Opa Locka, FL 33054;25.90846;-80.2431189;0;https://www.yelp.com/biz/jackson-memorial-hospital-public-health-trust-opa-locka
Kindred Hospital South Florida - Hollywood;103;12;Hospitals,Occupational Therapy,Physical Therapy;2.0;1859 Van Buren St Hollywood, FL 33020;26.009877;-80.1443479;0;https://www.yelp.com/biz/kindred-hospital-south-florida-hollywood-hollywood
Diaz Ernesto MD;104;;Doctors,Hospitals;0;2210 NW 4th Ter Miami, FL 33125;25.7772845;-80.2313372;0;https://www.yelp.com/biz/diaz-ernesto-md-miami
Wolfe S Anthony MD;105;;Doctors,Hospitals;0;3100 SW 62nd Ave Miami, FL 33155;25.7414669;-80.2940652;0;https://www.yelp.com/biz/wolfe-s-anthony-md-miami-2
Child Neurology Associates;106;;Hospitals;0;3200 SW 60th Ct Miami, FL 33155;25.7412059;-80.294507;0;https://www.yelp.com/biz/child-neurology-associates-miami
Interamerican Hotels;107;;Hospitals;0;270 NE 4th St Miami, FL 33132;25.7781134;-80.1887275;0;https://www.yelp.com/biz/interamerican-hotels-miami
Bermudez Ovidio MD Faap;108;;Hospitals;0;3200 SW 60th Ct Miami, FL 33155;25.7408367;-80.2941564;0;https://www.yelp.com/biz/bermudez-ovidio-md-faap-miami
Baptist Health;109;1;Hospitals;1.0;8900 N Kendall Dr Miami, FL 33176;25.6852022747331;-80.33933070064;0;https://www.yelp.com/biz/baptist-health-miami
Fox Jeffrey DO;110;;Hospitals,Cardiologists;0;2500 SW 75th Ave Miami, FL 33155;25.7473439;-80.3176469;0;https://www.yelp.com/biz/fox-jeffrey-do-miami
Fox M S Dr Phys;111;;Hospitals,Cardiologists;0;2500 SW 75th Ave Miami, FL 33155;25.7473439;-80.3176469;0;https://www.yelp.com/biz/fox-m-s-dr-phys-miami-2
Spine Center of Miami;112;;Hospitals;0;4720 Le Jeune Rd Coral Gables, FL 33146;25.7283514;-80.2619789;0;https://www.yelp.com/biz/spine-center-of-miami-coral-gables-2
Vencor;113;;Hospitals;0;5190 SW 8th St Coral Gables, FL 33134;25.763645;-80.278789;0;https://www.yelp.com/biz/vencor-coral-gables
St John Bosco Clinic;114;;Hospitals;0;1301 W Flagler St Miami, FL 33135;25.7734825;-80.216357;0;https://www.yelp.com/biz/st-john-bosco-clinic-miami
Select Medical;115;;Hospitals;0;955 NW 3rd St Miami, FL 33128;25.777005;-80.2108496;0;https://www.yelp.com/biz/select-medical-miami-2
Cooper Dianne Wade Ms Ccc-A;116;;Hospitals;0;1666 NW 10th Ave Miami, FL 33136;25.7901038;-80.2111453;0;https://www.yelp.com/biz/cooper-dianne-wade-ms-ccc-a-miami
Tidwell Michael MD;117;;Hospitals;0;8950 N Kendall Dr Miami, FL 33176;25.6842387;-80.3387723;0;https://www.yelp.com/biz/tidwell-michael-md-miami-2
Baptist Pediatric Orthopedic;118;;Hospitals;0;8950 N Kendall Dr Miami, FL 33176;25.6842387;-80.3387723;0;https://www.yelp.com/biz/baptist-pediatric-orthopedic-miami
King-Skinner Peggy J MD;119;;Hospitals;0;8755 SW 94th St Miami, FL 33176;25.6829799;-80.3374543;0;https://www.yelp.com/biz/king-skinner-peggy-j-md-miami
Baptist-South Miami Diabetes Care Centers;120;;Hospitals;0;8940 N Kendall Dr Miami, FL 33176;25.6849503;-80.3411237;0;https://www.yelp.com/biz/baptist-south-miami-diabetes-care-centers-miami-2
Pediatric Emergency Consultants;121;;Hospitals;0;8900 N Kendall Dr Miami, FL 33176;25.6830929;-80.3403287;0;https://www.yelp.com/biz/pediatric-emergency-consultants-miami
Scheduling Ctr;122;;Hospitals;0;8900 N Kendall Dr Miami, FL 33176;25.6830596;-80.3404522;0;https://www.yelp.com/biz/scheduling-ctr-miami
Aero-Med Helicopter Ambulance;123;;Hospitals;0;8900 N Kendall Dr Miami, FL 33176;25.6830596;-80.3404522;0;https://www.yelp.com/biz/aero-med-helicopter-ambulance-miami
Baptist-South Miami Diabetes Care Centers;124;;Hospitals;0;151 NW 11th St Miami, FL 33136;25.7846627;-80.1974782;0;https://www.yelp.com/biz/baptist-south-miami-diabetes-care-centers-miami
Nursing Staffing;125;;Hospitals;0;3663 S Miami Ave Miami, FL 33133;25.7400472;-80.2138245;0;https://www.yelp.com/biz/nursing-staffing-miami
Ssj Mercy Health System;126;;Hospitals;0;3663 S Miami Ave Miami, FL 33133;25.7400472;-80.2138245;0;https://www.yelp.com/biz/ssj-mercy-health-system-miami
Wound Care Center;127;;Hospitals;0;11750 SW 40th St Miami, FL 33175;25.7307897;-80.3853026;0;https://www.yelp.com/biz/wound-care-center-miami-2
Ronquillo Aida MD;128;;Doctors,Hospitals;0;1400 NW 12th Ave Miami, FL 33136;25.7885031;-80.2158347;0;https://www.yelp.com/biz/ronquillo-aida-md-miami
Seckinger Daniel L III MD;129;;Doctors,Hospitals;0;1400 NW 12th Ave Miami, FL 33136;25.7885031;-80.2158347;0;https://www.yelp.com/biz/seckinger-daniel-l-iii-md-miami
Layton Robert MD;130;;Doctors,Hospitals;0;1400 NW 12th Ave Miami, FL 33136;25.7885031;-80.2158347;0;https://www.yelp.com/biz/layton-robert-md-miami
Pomper Mark E MD;131;;Doctors,Hospitals;0;1400 NW 12th Ave Miami, FL 33136;25.7885031;-80.2158347;0;https://www.yelp.com/biz/pomper-mark-e-md-miami
Columbia Cedars Medical Appointment Service;132;;Hospitals;0;1400 NW 12th Ave Miami, FL 33136;25.7885031;-80.2158347;0;https://www.yelp.com/biz/columbia-cedars-medical-appointment-service-miami
Eidson Margaret S MD;133;;Hospitals,Doctors;0;1601 NW 12th Ave Miami, FL 33136;25.7901533;-80.214243;0;https://www.yelp.com/biz/eidson-margaret-s-md-miami
University Family Planning;134;;Hospitals;0;1611 NW 12th Ave Miami, FL 33136;25.7918359;-80.2127959;0;https://www.yelp.com/biz/university-family-planning-miami
Zilleruelo Gaston MD;135;;Hospitals,Doctors;0;1611 NW 12th Ave Miami, FL 33136;25.7917988;-80.2126381;0;https://www.yelp.com/biz/zilleruelo-gaston-md-miami-3
Miller Morgan G Ms Ccc-A;136;;Hospitals;0;1666 NW 10th Ave Miami, FL 33136;25.7901038;-80.2111453;0;https://www.yelp.com/biz/miller-morgan-g-ms-ccc-a-miami
South Miami Hospital Physician Referral Service;137;;Doctors,Hospitals;0;6200 SW 73rd St South Miami, FL 33143;25.7032786;-80.2939055;0;https://www.yelp.com/biz/south-miami-hospital-physician-referral-service-south-miami
South Miami Hospital Rehabilitation Services;138;;Hospitals;0;6200 SW 73rd St South Miami, FL 33143;25.7032786;-80.2939055;0;https://www.yelp.com/biz/south-miami-hospital-rehabilitation-services-south-miami
Diabetes Care Center At South Miami Hospital;139;;Hospitals;0;6200 SW 73rd St South Miami, FL 33143;25.7032786;-80.2939055;0;https://www.yelp.com/biz/diabetes-care-center-at-south-miami-hospital-south-miami
Silva Orlando MD;140;1;Hospitals;5.0;1475 NW 12th Ave Miami, FL 33136;25.7888532;-80.2141799;0;https://www.yelp.com/biz/silva-orlando-md-miami
Grant Center At Jackson South Community Hospital;141;;Hospitals;0;9333 SW 152nd St Palmetto Bay, FL 33157;25.6298076;-80.3446013;0;https://www.yelp.com/biz/grant-center-at-jackson-south-community-hospital-palmetto-bay
Feun Lynn MD;142;;Hospitals;0;1475 NW 12th Ave Miami, FL 33136;25.7888532;-80.2141799;0;https://www.yelp.com/biz/feun-lynn-md-miami
Harrington William J MD;143;;Hospitals;0;1475 NW 12th Ave Miami, FL 33136;25.7888532;-80.2141799;0;https://www.yelp.com/biz/harrington-william-j-md-miami-2
Ardalan Bach MD;144;;Hospitals;0;1475 NW 12th Ave Miami, FL 33136;25.7888532;-80.2141799;0;https://www.yelp.com/biz/ardalan-bach-md-miami
Center For Blood Diseases;145;;Hospitals;0;1475 NW 12th Ave Miami, FL 33136;25.7888532;-80.2141799;0;https://www.yelp.com/biz/center-for-blood-diseases-miami
Miami Heart Research Institute;146;;Hospitals;0;801 NW 41st St Miami, FL 33127;25.813931;-80.210269;0;https://www.yelp.com/biz/miami-heart-research-institute-miami
Byrnes John J MD;147;;Hospitals;0;1475 NW 12th Ave Miami, FL 33136;25.7888532;-80.2141799;0;https://www.yelp.com/biz/byrnes-john-j-md-miami
Tang Shou-Ching MD;148;;Hospitals;0;1475 NW 12th Ave Miami, FL 33136;25.7888532;-80.2141799;0;https://www.yelp.com/biz/tang-shou-ching-md-miami
Shonukan Oluwatoyin MD;149;;Hospitals;0;1475 NW 12th Ave Miami, FL 33136;25.7888532;-80.2141799;0;https://www.yelp.com/biz/shonukan-oluwatoyin-md-miami
Ahn Yeon S MD;150;;Hospitals;0;1475 NW 12th Ave Miami, FL 33136;25.7888532;-80.2141799;0;https://www.yelp.com/biz/ahn-yeon-s-md-miami
